ensembl_gene_id,gene.x,gene_gencodeV33,chromosome,pLI,LOEUF,prior.dn.ptv,prior.dn.misb,prior.dn.misa,prior.in.ptv,prior.in.misb,prior.in.misa,prior.cc.ptv,prior.cc.misb,prior.cc.misa,gene.y,ensembl_transcript_id,mu_syn,mu_mis,mu_lof,hgnc_symbol
ENSG00000115306,SPTBN1,SPTBN1,2,1,0.088,14.7642894,14.14714762,1.682544956,1.555374175,1.585667216,1.05,3.07327067,3.077927599,1.05,SPTBN1,ENST00000356805,3.67E-05,8.16E-05,5.62E-06,SPTBN1
ENSG00000115307,AUP1,AUP1,2,0.00016038,0.761,1.774280808,14.14714762,1.682544956,1.176663749,1.585667216,1.05,1.552687604,3.077927599,1.05,AUP1,ENST00000377526,6.34E-06,1.48E-05,1.24E-06,AUP1
ENSG00000115310,RTN4,RTN4,2,0.45318,0.397,5.300870931,14.14714762,1.682544956,1.444310813,1.585667216,1.05,2.435379448,3.077927599,1.05,RTN4,ENST00000337526,1.68E-05,3.36E-05,1.57E-06,RTN4
ENSG00000115317,HTRA2,HTRA2,2,0.0035755,0.756,1.79529525,14.14714762,1.682544956,1.180194995,1.585667216,1.05,1.563244535,3.077927599,1.05,HTRA2,ENST00000258080,8.46E-06,2.01E-05,1.21E-06,HTRA2
ENSG00000115318,LOXL3,LOXL3,2,2.66E-13,0.86,1.436156331,14.14714762,1.682544956,1.111555623,1.585667216,1.05,1.360150184,3.077927599,1.05,LOXL3,ENST00000264094,1.15E-05,2.71E-05,2.44E-06,LOXL3
ENSG00000115325,DOK1,DOK1,2,0.029002,0.636,2.453571262,14.14714762,1.682544956,1.269731318,1.585667216,1.05,1.836280384,3.077927599,1.05,DOK1,ENST00000233668,8.34E-06,1.77E-05,9.58E-07,DOK1
ENSG00000115339,GALNT3,GALNT3,2,7.41E-09,0.863,1.42790809,14.14714762,1.682544956,1.109745752,1.585667216,1.05,1.354847238,3.077927599,1.05,GALNT3,ENST00000392701,6.01E-06,1.65E-05,1.53E-06,GALNT3
ENSG00000115350,POLE4,POLE4,2,0.00069897,1.68,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,POLE4,ENST00000483063,2.74E-06,4.72E-06,5.42E-07,POLE4
ENSG00000115353,TACR1,TACR1,2,0.00038437,0.907,1.317810402,14.14714762,1.682544956,1.084487987,1.585667216,1.05,1.281055913,3.077927599,1.05,TACR1,ENST00000305249,6.32E-06,1.33E-05,7.40E-07,TACR1
ENSG00000115355,CCDC88A,CCDC88A,2,1,0.13,13.09787721,14.14714762,1.682544956,1.548592311,1.585667216,1.05,3.015970493,3.077927599,1.05,CCDC88A,ENST00000336838,1.68E-05,4.44E-05,5.28E-06,CCDC88A
ENSG00000115361,ACADL,ACADL,2,1.74E-12,1.162,1,14.14714762,1.682544956,1,1.585667216,1.05,1.012430719,3.077927599,1.05,ACADL,ENST00000233710,4.91E-06,1.26E-05,1.41E-06,ACADL
ENSG00000115363,EVA1A,EVA1A,2,0.065594,1.526,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,EVA1A,ENST00000233712,2.84E-06,6.66E-06,2.37E-07,EVA1A
ENSG00000115364,MRPL19,MRPL19,2,0.029168,0.738,1.874628738,14.14714762,1.682544956,1.193069054,1.585667216,1.05,1.601848754,3.077927599,1.05,MRPL19,ENST00000393909,4.32E-06,1.01E-05,7.77E-07,MRPL19
ENSG00000115365,LANCL1,LANCL1,2,1.08E-11,1.23,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,LANCL1,ENST00000443314,4.36E-06,1.04E-05,1.03E-06,LANCL1
ENSG00000115368,WDR75,WDR75,2,1.71E-05,0.541,3.260382413,14.14714762,1.682544956,1.343429589,1.585667216,1.05,2.072340219,3.077927599,1.05,WDR75,ENST00000314761,8.56E-06,2.07E-05,2.22E-06,WDR75
ENSG00000115380,EFEMP1,EFEMP1,2,0.99992,0.153,12.21497563,14.14714762,1.682544956,1.543960667,1.585667216,1.05,2.976813571,3.077927599,1.05,EFEMP1,ENST00000394555,6.08E-06,1.52E-05,1.74E-06,EFEMP1
ENSG00000115386,REG1A,REG1A,2,1.35E-05,1.541,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,REG1A,ENST00000233735,1.63E-06,4.58E-06,4.19E-07,REG1A
ENSG00000115392,FANCL,FANCL,2,5.94E-23,1.614,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,FANCL,ENST00000402135,3.82E-06,9.90E-06,1.14E-06,FANCL
ENSG00000115414,FN1,FN1,2,0.0014045,0.338,6.53552909,14.14714762,1.682544956,1.47722835,1.585667216,1.05,2.577468513,3.077927599,1.05,FN1,ENST00000354785,3.29E-05,7.49E-05,7.28E-06,FN1
ENSG00000115415,STAT1,STAT1,2,0.99999,0.187,10.96104344,14.14714762,1.682544956,1.535893607,1.585667216,1.05,2.912061225,3.077927599,1.05,STAT1,ENST00000361099,9.44E-06,2.13E-05,2.20E-06,STAT1
ENSG00000115419,GLS,GLS,2,0.96154,0.323,6.89110045,14.14714762,1.682544956,1.484730603,1.585667216,1.05,2.612793162,3.077927599,1.05,GLS,ENST00000320717,9.91E-06,2.10E-05,2.35E-06,GLS
ENSG00000115421,PAPOLG,PAPOLG,2,0.9979,0.266,8.406639283,14.14714762,1.682544956,1.509927167,1.585667216,1.05,2.743557353,3.077927599,1.05,PAPOLG,ENST00000238714,7.43E-06,1.97E-05,2.45E-06,PAPOLG
ENSG00000115423,DNAH6,DNAH6,2,1.12E-36,0.573,2.952625259,14.14714762,1.682544956,1.318692287,1.585667216,1.05,1.991526747,3.077927599,1.05,DNAH6,ENST00000389394,4.02E-05,0.000109513,1.12E-05,DNAH6
ENSG00000115425,PECR,PECR,2,4.00E-08,1.288,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PECR,ENST00000265322,3.88E-06,8.78E-06,8.86E-07,PECR
ENSG00000115446,UNC50,UNC50,2,0.00019753,1.012,1.128281891,14.14714762,1.682544956,1.035383772,1.585667216,1.05,1.138287968,3.077927599,1.05,UNC50,ENST00000357765,2.93E-06,6.97E-06,8.53E-07,UNC50
ENSG00000115457,IGFBP2,IGFBP2,2,0.11898,0.816,1.569577728,14.14714762,1.682544956,1.139272093,1.585667216,1.05,1.441663658,3.077927599,1.05,IGFBP2,ENST00000233809,9.01E-06,1.65E-05,5.54E-07,IGFBP2
ENSG00000115459,ELMOD3,ELMOD3,2,5.04E-16,1.606,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ELMOD3,ENST00000315658,4.65E-06,1.10E-05,1.08E-06,ELMOD3
ENSG00000115461,IGFBP5,IGFBP5,2,0.96283,0.292,7.682345307,14.14714762,1.682544956,1.49909257,1.585667216,1.05,2.684643448,3.077927599,1.05,IGFBP5,ENST00000233813,6.09E-06,1.26E-05,5.03E-07,IGFBP5
ENSG00000115464,USP34,USP34,2,1,0.091,14.64266194,14.14714762,1.682544956,1.554978027,1.585667216,1.05,3.06992964,3.077927599,1.05,USP34,ENST00000398571,3.40E-05,8.92E-05,1.05E-05,USP34
ENSG00000115468,EFHD1,EFHD1,2,0.0051487,1.492,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,EFHD1,ENST00000264059,5.03E-06,1.08E-05,3.08E-07,EFHD1
ENSG00000115474,KCNJ13,KCNJ13,2,0.013685,0.859,1.43892834,14.14714762,1.682544956,1.112161284,1.585667216,1.05,1.361925284,3.077927599,1.05,KCNJ13,ENST00000233826,3.54E-06,9.76E-06,6.99E-07,KCNJ13
ENSG00000115484,CCT4,CCT4,2,0.99903,0.218,9.89502606,14.14714762,1.682544956,1.5269557,1.585667216,1.05,2.848253214,3.077927599,1.05,CCT4,ENST00000394440,5.82E-06,1.52E-05,1.74E-06,CCT4
ENSG00000115486,GGCX,GGCX,2,2.02E-14,0.93,1.267525798,14.14714762,1.682544956,1.072311532,1.585667216,1.05,1.245601481,3.077927599,1.05,GGCX,ENST00000233838,8.84E-06,2.35E-05,2.30E-06,GGCX
ENSG00000115488,NEU2,NEU2,2,4.53E-14,1.928,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,NEU2,ENST00000233840,7.38E-06,1.37E-05,8.38E-07,NEU2
ENSG00000115504,EHBP1,EHBP1,2,0.30745,0.348,6.308095467,14.14714762,1.682544956,1.472029443,1.585667216,1.05,2.553730512,3.077927599,1.05,EHBP1,ENST00000263991,1.23E-05,3.21E-05,3.73E-06,EHBP1
ENSG00000115507,OTX1,OTX1,2,0.85508,0.443,4.509656874,14.14714762,1.682544956,1.414962506,1.585667216,1.05,2.321379809,3.077927599,1.05,OTX1,ENST00000282549,9.63E-06,1.63E-05,4.92E-07,OTX1
ENSG00000115514,TXNDC9,TXNDC9,2,0.37701,0.694,2.095116846,14.14714762,1.682544956,1.225480835,1.585667216,1.05,1.699925857,3.077927599,1.05,TXNDC9,ENST00000264255,1.97E-06,4.99E-06,4.73E-07,TXNDC9
ENSG00000115520,COQ10B,COQ10B,2,0.29421,0.623,2.546261715,14.14714762,1.682544956,1.27980184,1.585667216,1.05,1.867786764,3.077927599,1.05,COQ10B,ENST00000263960,2.92E-06,7.21E-06,6.98E-07,COQ10B
ENSG00000115523,GNLY,GNLY,2,9.69E-09,1.857,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,GNLY,ENST00000263863,2.22E-06,5.12E-06,4.71E-07,GNLY
ENSG00000115524,SF3B1,SF3B1,2,1,0.066,15.66872155,14.14714762,1.682544956,1.557747146,1.585667216,1.05,3.093236563,3.077927599,1.05,SF3B1,ENST00000335508,1.29E-05,3.60E-05,3.79E-06,SF3B1
ENSG00000115525,ST3GAL5,ST3GAL5,2,0.0013115,0.756,1.79529525,14.14714762,1.682544956,1.180194995,1.585667216,1.05,1.563244535,3.077927599,1.05,ST3GAL5,ENST00000377332,5.87E-06,1.33E-05,1.14E-06,ST3GAL5
ENSG00000115526,CHST10,CHST10,2,9.14E-05,0.95,1.227301557,14.14714762,1.682544956,1.062344164,1.585667216,1.05,1.216619455,3.077927599,1.05,CHST10,ENST00000264249,5.32E-06,1.16E-05,9.26E-07,CHST10
ENSG00000115539,PDCL3,PDCL3,2,8.23E-06,1.35,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PDCL3,ENST00000264254,2.93E-06,7.31E-06,5.07E-07,PDCL3
ENSG00000115540,MOB4,MOB4,2,0.93103,0.367,5.896700668,14.14714762,1.682544956,1.46172106,1.585667216,1.05,2.508231448,3.077927599,1.05,MOB4,ENST00000323303,2.23E-06,6.01E-06,5.80E-07,MOB4
ENSG00000115541,HSPE1,HSPE1,2,0.80379,0.556,3.111018089,14.14714762,1.682544956,1.331870413,1.585667216,1.05,2.034340539,3.077927599,1.05,HSPE1,ENST00000233893,1.28E-06,2.68E-06,3.23E-07,HSPE1
ENSG00000115548,KDM3A,KDM3A,2,0.99999,0.219,9.861990511,14.14714762,1.682544956,1.526640655,1.585667216,1.05,2.846137369,3.077927599,1.05,KDM3A,ENST00000409556,1.47E-05,3.52E-05,3.70E-06,KDM3A
ENSG00000115556,PLCD4,PLCD4,2,1.29E-13,0.897,1.341144015,14.14714762,1.682544956,1.090008991,1.585667216,1.05,1.297154375,3.077927599,1.05,PLCD4,ENST00000450993,8.78E-06,2.40E-05,1.98E-06,PLCD4
ENSG00000115561,CHMP3,CHMP3,2,0.0040006,0.887,1.36543352,14.14714762,1.682544956,1.095662046,1.585667216,1.05,1.313654896,3.077927599,1.05,CHMP3,ENST00000439940,2.46E-06,6.43E-06,6.82E-07,CHMP3
ENSG00000115568,ZNF142,ZNF142,2,4.81E-16,0.792,1.653224444,14.14714762,1.682544956,1.1552443,1.585667216,1.05,1.488926462,3.077927599,1.05,ZNF142,ENST00000411696,1.92E-05,5.55E-05,3.09E-06,ZNF142
ENSG00000115590,IL1R2,IL1R2,2,6.54E-15,1.69,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,IL1R2,ENST00000332549,5.37E-06,1.29E-05,7.92E-07,IL1R2
ENSG00000115592,PRKAG3,PRKAG3,2,4.62E-12,1.19,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PRKAG3,ENST00000529249,7.04E-06,1.60E-05,1.10E-06,PRKAG3
ENSG00000115593,SMYD1,SMYD1,2,2.14E-07,0.972,1.186846477,14.14714762,1.682544956,1.05208723,1.585667216,1.05,1.186816353,3.077927599,1.05,SMYD1,ENST00000419482,7.42E-06,1.68E-05,9.62E-07,SMYD1
ENSG00000115594,IL1R1,IL1R1,2,0.15126,0.506,3.647724935,14.14714762,1.682544956,1.369975408,1.585667216,1.05,2.161500744,3.077927599,1.05,IL1R1,ENST00000410023,5.93E-06,1.46E-05,1.20E-06,IL1R1
ENSG00000115596,WNT6,WNT6,2,0.016431,0.827,1.533922355,14.14714762,1.682544956,1.132145254,1.585667216,1.05,1.420646166,3.077927599,1.05,WNT6,ENST00000233948,1.18E-05,2.28E-05,8.40E-07,WNT6
ENSG00000115598,IL1RL2,IL1RL2,2,3.54E-11,0.989,1.160901891,14.14714762,1.682544956,1.04468749,1.585667216,1.05,1.165317898,3.077927599,1.05,IL1RL2,ENST00000264257,7.91E-06,1.66E-05,1.56E-06,IL1RL2
ENSG00000115602,IL1RL1,IL1RL1,2,1.44E-12,1.173,1,14.14714762,1.682544956,1,1.585667216,1.05,1.00619502,3.077927599,1.05,IL1RL1,ENST00000233954,6.37E-06,1.46E-05,1.21E-06,IL1RL1
ENSG00000115604,IL18R1,IL18R1,2,8.63E-06,0.833,1.515145053,14.14714762,1.682544956,1.128311771,1.585667216,1.05,1.409358146,3.077927599,1.05,IL18R1,ENST00000409599,5.92E-06,1.35E-05,1.14E-06,IL18R1
ENSG00000115607,IL18RAP,IL18RAP,2,0.0021796,0.58,2.890576163,14.14714762,1.682544956,1.31325077,1.585667216,1.05,1.973991375,3.077927599,1.05,IL18RAP,ENST00000264260,6.52E-06,1.55E-05,1.56E-06,IL18RAP
ENSG00000115616,SLC9A2,SLC9A2,2,0.0024247,0.507,3.635844029,14.14714762,1.682544956,1.369227988,1.585667216,1.05,2.158948702,3.077927599,1.05,SLC9A2,ENST00000233969,1.17E-05,2.62E-05,2.42E-06,SLC9A2
ENSG00000115641,FHL2,FHL2,2,2.87E-05,1.131,1.000020987,14.14714762,1.682544956,1,1.585667216,1.05,1.032006577,3.077927599,1.05,FHL2,ENST00000358129,3.89E-06,9.38E-06,5.69E-07,FHL2
ENSG00000115648,MLPH,MLPH,2,4.38E-10,0.9,1.334045644,14.14714762,1.682544956,1.088338653,1.585667216,1.05,1.29228224,3.077927599,1.05,MLPH,ENST00000264605,9.87E-06,1.96E-05,1.59E-06,MLPH
ENSG00000115649,CNPPD1,CNPPD1,2,7.64E-09,1.054,1.075636276,14.14714762,1.682544956,1.020368257,1.585667216,1.05,1.094664117,3.077927599,1.05,CNPPD1,ENST00000409789,5.80E-06,1.32E-05,1.17E-06,CNPPD1
ENSG00000115652,UXS1,UXS1,2,0.0029371,0.612,2.628640531,14.14714762,1.682544956,1.288346956,1.585667216,1.05,1.894680093,3.077927599,1.05,UXS1,ENST00000283148,7.51E-06,1.55E-05,1.38E-06,UXS1
ENSG00000115657,ABCB6,ABCB6,2,8.60E-19,0.977,1.179049508,14.14714762,1.682544956,1.049863435,1.585667216,1.05,1.180355555,3.077927599,1.05,ABCB6,ENST00000265316,1.36E-05,3.20E-05,2.51E-06,ABCB6
ENSG00000115661,STK16,STK16,2,0.0001182,0.915,1.299801261,14.14714762,1.682544956,1.080168809,1.585667216,1.05,1.268472292,3.077927599,1.05,STK16,ENST00000409638,4.14E-06,1.01E-05,8.96E-07,STK16
ENSG00000115665,SLC5A7,SLC5A7,2,0.015272,0.562,3.053835272,14.14714762,1.682544956,1.327226836,1.585667216,1.05,2.019195712,3.077927599,1.05,SLC5A7,ENST00000264047,6.55E-06,1.56E-05,1.25E-06,SLC5A7
ENSG00000115677,HDLBP,HDLBP,2,1,0.154,12.17706633,14.14714762,1.682544956,1.543746219,1.585667216,1.05,2.975012239,3.077927599,1.05,HDLBP,ENST00000391975,1.77E-05,4.39E-05,3.14E-06,HDLBP
ENSG00000115685,PPP1R7,PPP1R7,2,0.99458,0.238,9.250717715,14.14714762,1.682544956,1.520333396,1.585667216,1.05,2.80536456,3.077927599,1.05,PPP1R7,ENST00000234038,5.88E-06,1.27E-05,9.81E-07,PPP1R7
ENSG00000115687,PASK,PASK,2,1.95E-21,0.965,1.199056313,14.14714762,1.682544956,1.055267924,1.585667216,1.05,1.196057318,3.077927599,1.05,PASK,ENST00000358649,2.37E-05,4.52E-05,2.86E-06,PASK
ENSG00000115694,STK25,STK25,2,0.051875,0.533,3.343954766,14.14714762,1.682544956,1.349557637,1.585667216,1.05,2.092673034,3.077927599,1.05,STK25,ENST00000316586,8.18E-06,1.63E-05,1.36E-06,STK25
ENSG00000115705,TPO,TPO,2,1.82E-21,1.107,1.020890023,14.14714762,1.682544956,1.004753248,1.585667216,1.05,1.049299454,3.077927599,1.05,TPO,ENST00000345913,2.09E-05,3.91E-05,2.18E-06,TPO
ENSG00000115718,PROC,PROC,2,1.91E-05,0.864,1.425181103,14.14714762,1.682544956,1.109144846,1.585667216,1.05,1.353087067,3.077927599,1.05,PROC,ENST00000234071,8.92E-06,1.91E-05,1.12E-06,PROC
ENSG00000115738,ID2,ID2,2,0.66939,0.827,1.533922355,14.14714762,1.682544956,1.132145254,1.585667216,1.05,1.420646166,3.077927599,1.05,ID2,ENST00000234091,2.69E-06,4.58E-06,1.43E-07,ID2
ENSG00000115750,TAF1B,TAF1B,2,7.98E-15,1.025,1.111056885,14.14714762,1.682544956,1.030470906,1.585667216,1.05,1.124014786,3.077927599,1.05,TAF1B,ENST00000263663,5.99E-06,1.47E-05,1.82E-06,TAF1B
ENSG00000115756,HPCAL1,HPCAL1,2,0.89103,0.416,4.956486058,14.14714762,1.682544956,1.432575188,1.585667216,1.05,2.3886235,3.077927599,1.05,HPCAL1,ENST00000381765,5.03E-06,8.86E-06,3.17E-07,HPCAL1
ENSG00000115758,ODC1,ODC1,2,0.16966,0.543,3.239922926,14.14714762,1.682544956,1.341893182,1.585667216,1.05,2.067263519,3.077927599,1.05,ODC1,ENST00000234111,6.70E-06,1.46E-05,8.31E-07,ODC1
ENSG00000115760,BIRC6,BIRC6,2,1,0.104,14.12040429,14.14714762,1.682544956,1.553089239,1.585667216,1.05,3.053985362,3.077927599,1.05,BIRC6,ENST00000421745,5.07E-05,0.000124869,1.05E-05,BIRC6
ENSG00000115761,NOL10,NOL10,2,0.050667,0.431,4.702165243,14.14714762,1.682544956,1.422925448,1.585667216,1.05,2.351381147,3.077927599,1.05,NOL10,ENST00000381685,7.22E-06,1.86E-05,2.84E-06,NOL10
ENSG00000115762,PLEKHB2,PLEKHB2,2,6.69E-11,1.463,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PLEKHB2,ENST00000409158,4.06E-06,8.15E-06,9.35E-07,PLEKHB2
ENSG00000115806,GORASP2,GORASP2,2,0.88389,0.384,5.551122096,14.14714762,1.682544956,1.452024502,1.585667216,1.05,2.467097179,3.077927599,1.05,GORASP2,ENST00000234160,6.33E-06,1.29E-05,1.06E-06,GORASP2
ENSG00000115808,STRN,STRN,2,0.66061,0.365,5.938743235,14.14714762,1.682544956,1.462832552,1.585667216,1.05,2.513044741,3.077927599,1.05,STRN,ENST00000263918,1.01E-05,2.20E-05,2.43E-06,STRN
ENSG00000115816,CEBPZ,CEBPZ,2,6.53E-06,0.572,2.961636877,14.14714762,1.682544956,1.319469086,1.585667216,1.05,1.994036564,3.077927599,1.05,CEBPZ,ENST00000234170,1.06E-05,2.65E-05,2.07E-06,CEBPZ
ENSG00000115825,PRKD3,PRKD3,2,0.0052882,0.461,4.238815731,14.14714762,1.682544956,1.402615183,1.585667216,1.05,2.276035058,3.077927599,1.05,PRKD3,ENST00000379066,7.96E-06,2.47E-05,2.25E-06,PRKD3
ENSG00000115827,DCAF17,DCAF17,2,3.74E-07,0.82,1.556424542,14.14714762,1.682544956,1.136665945,1.585667216,1.05,1.433973063,3.077927599,1.05,DCAF17,ENST00000375255,5.36E-06,1.43E-05,1.25E-06,DCAF17
ENSG00000115828,QPCT,QPCT,2,1.20E-15,1.534,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,QPCT,ENST00000338415,4.48E-06,1.06E-05,1.07E-06,QPCT
ENSG00000115839,RAB3GAP1,RAB3GAP1,2,1.45E-07,0.535,3.322798298,14.14714762,1.682544956,1.348028411,1.585667216,1.05,2.087586197,3.077927599,1.05,RAB3GAP1,ENST00000442034,9.88E-06,2.60E-05,3.13E-06,RAB3GAP1
ENSG00000115840,SLC25A12,SLC25A12,2,0.21604,0.416,4.956486058,14.14714762,1.682544956,1.432575188,1.585667216,1.05,2.3886235,3.077927599,1.05,SLC25A12,ENST00000422440,7.34E-06,1.95E-05,1.90E-06,SLC25A12
ENSG00000115841,RMDN2,RMDN2,2,4.41E-24,1.556,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,RMDN2,ENST00000234195,4.92E-06,1.42E-05,1.30E-06,RMDN2
ENSG00000115844,DLX2,DLX2,2,0.97847,0.254,8.760151987,14.14714762,1.682544956,1.514548482,1.585667216,1.05,2.770273506,3.077927599,1.05,DLX2,ENST00000234198,9.67E-06,1.53E-05,5.71E-07,DLX2
ENSG00000115850,LCT,LCT,2,0.059849,0.358,6.088219437,14.14714762,1.682544956,1.466673964,1.585667216,1.05,2.529847306,3.077927599,1.05,LCT,ENST00000264162,2.86E-05,5.95E-05,3.91E-06,LCT
ENSG00000115866,DARS,DARS1,2,8.54E-06,0.682,2.162472108,14.14714762,1.682544956,1.234517444,1.585667216,1.05,1.727521687,3.077927599,1.05,DARS,ENST00000264161,5.28E-06,1.43E-05,1.76E-06,DARS1
ENSG00000115875,SRSF7,SRSF7,2,0.98203,0.299,7.496904394,14.14714762,1.682544956,1.495985594,1.585667216,1.05,2.668563086,3.077927599,1.05,SRSF7,ENST00000313117,3.07E-06,9.33E-06,1.65E-06,SRSF7
ENSG00000115884,SDC1,SDC1,2,0.0084118,0.956,1.215815367,14.14714762,1.682544956,1.059471644,1.585667216,1.05,1.208271609,3.077927599,1.05,SDC1,ENST00000381150,5.67E-06,1.06E-05,6.08E-07,SDC1
ENSG00000115896,PLCL1,PLCL1,2,0.012059,0.476,4.028869538,14.14714762,1.682544956,1.391981725,1.585667216,1.05,2.237979329,3.077927599,1.05,PLCL1,ENST00000428675,1.40E-05,3.37E-05,2.13E-06,PLCL1
ENSG00000115902,SLC1A4,SLC1A4,2,0.06559,0.637,2.446643404,14.14714762,1.682544956,1.268958267,1.585667216,1.05,1.833869843,3.077927599,1.05,SLC1A4,ENST00000234256,1.20E-05,2.16E-05,7.98E-07,SLC1A4
ENSG00000115904,SOS1,SOS1,2,1,0.14,12.71165269,14.14714762,1.682544956,1.546646988,1.585667216,1.05,2.999512602,3.077927599,1.05,SOS1,ENST00000426016,1.27E-05,3.43E-05,4.41E-06,SOS1
ENSG00000115919,KYNU,KYNU,2,4.18E-18,1.353,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,KYNU,ENST00000264170,4.67E-06,1.20E-05,1.41E-06,KYNU
ENSG00000115935,WIPF1,WIPF1,2,0.90296,0.385,5.531444391,14.14714762,1.682544956,1.451440301,1.585667216,1.05,2.464665339,3.077927599,1.05,WIPF1,ENST00000392547,8.81E-06,1.74E-05,9.29E-07,WIPF1
ENSG00000115942,ORC2,ORC2,2,0.84443,0.364,5.959875015,14.14714762,1.682544956,1.463385976,1.585667216,1.05,2.515449303,3.077927599,1.05,ORC2,ENST00000234296,5.40E-06,1.37E-05,1.60E-06,ORC2
ENSG00000115944,COX7A2L,COX7A2L,2,1.15E-06,1.897,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,COX7A2L,ENST00000378669,1.71E-06,3.43E-06,3.54E-07,COX7A2L
ENSG00000115946,PNO1,PNO1,2,0.22652,0.673,2.215202794,14.14714762,1.682544956,1.241341177,1.585667216,1.05,1.74843975,3.077927599,1.05,PNO1,ENST00000263657,3.23E-06,7.90E-06,8.15E-07,PNO1
ENSG00000115947,ORC4,ORC4,2,7.57E-13,1.13,1.000844477,14.14714762,1.682544956,1,1.585667216,1.05,1.032688953,3.077927599,1.05,ORC4,ENST00000392857,3.92E-06,1.07E-05,1.34E-06,ORC4
ENSG00000115956,PLEK,PLEK,2,0.001067,0.778,1.705983822,14.14714762,1.682544956,1.16481314,1.585667216,1.05,1.517354416,3.077927599,1.05,PLEK,ENST00000234313,3.43E-06,8.81E-06,9.09E-07,PLEK
ENSG00000115963,RND3,RND3,2,0.96682,0.283,7.926685312,14.14714762,1.682544956,1.502969362,1.585667216,1.05,2.705186262,3.077927599,1.05,RND3,ENST00000375734,3.77E-06,7.85E-06,5.81E-07,RND3
ENSG00000115966,ATF2,ATF2,2,0.99131,0.283,7.926685312,14.14714762,1.682544956,1.502969362,1.585667216,1.05,2.705186262,3.077927599,1.05,ATF2,ENST00000264110,5.36E-06,1.32E-05,1.35E-06,ATF2
ENSG00000115970,THADA,THADA,2,4.62E-41,0.968,1.193590947,14.14714762,1.682544956,1.053895149,1.585667216,1.05,1.19206892,3.077927599,1.05,THADA,ENST00000405006,2.03E-05,5.00E-05,4.44E-06,THADA
ENSG00000115977,AAK1,AAK1,2,1,0.129,13.13670271,14.14714762,1.682544956,1.548780773,1.585667216,1.05,3.017564601,3.077927599,1.05,AAK1,ENST00000409085,1.17E-05,2.66E-05,2.48E-06,AAK1
ENSG00000115993,TRAK2,TRAK2,2,1.91E-14,0.824,1.543486648,14.14714762,1.682544956,1.13407639,1.585667216,1.05,1.426337056,3.077927599,1.05,TRAK2,ENST00000332624,8.98E-06,2.42E-05,2.78E-06,TRAK2
ENSG00000115998,C2orf42,C2orf42,2,0.005143,0.578,2.908121769,14.14714762,1.682544956,1.314806117,1.585667216,1.05,1.978995391,3.077927599,1.05,C2orf42,ENST00000264434,6.44E-06,1.66E-05,1.32E-06,C2orf42
ENSG00000116001,TIA1,TIA1,2,0.27493,0.441,4.541072394,14.14714762,1.682544956,1.416304637,1.585667216,1.05,2.326392795,3.077927599,1.05,TIA1,ENST00000433529,3.79E-06,1.06E-05,1.60E-06,TIA1
ENSG00000116005,PCYOX1,PCYOX1,2,2.25E-15,1.485,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PCYOX1,ENST00000433351,6.86E-06,1.57E-05,1.02E-06,PCYOX1
ENSG00000116014,KISS1R,KISS1R,19,0.43649,0.648,2.372278213,14.14714762,1.682544956,1.260472888,1.585667216,1.05,1.807482296,3.077927599,1.05,KISS1R,ENST00000234371,1.41E-05,2.42E-05,6.98E-07,KISS1R
ENSG00000116016,EPAS1,EPAS1,2,0.5961,0.381,5.610585991,14.14714762,1.682544956,1.45376792,1.585667216,1.05,2.474384648,3.077927599,1.05,EPAS1,ENST00000263734,1.33E-05,2.76E-05,1.84E-06,EPAS1
ENSG00000116017,ARID3A,ARID3A,19,0.99065,0.276,8.121376291,14.14714762,1.682544956,1.505892388,1.585667216,1.05,2.721056804,3.077927599,1.05,ARID3A,ENST00000263620,1.32E-05,2.54E-05,1.29E-06,ARID3A
ENSG00000116030,SUMO1,SUMO1,2,0.86128,0.463,4.210021089,14.14714762,1.682544956,1.401214263,1.585667216,1.05,2.270972863,3.077927599,1.05,SUMO1,ENST00000392246,8.27E-07,2.24E-06,3.05E-07,SUMO1
